Object ID,clusters
1d41f72b-be73-4e7b-b06d-7c57139d58ff,0
04305abd-83d5-4fad-aee3-3a2b72d67494,3
31721e21-5630-428f-98ba-0694e7642fa1,6
b85adcf6-bd68-4f8c-a929-4f4abd762e3e,6
a50ab067-ae3f-409c-8e46-8d8fd415732b,6
2caa1eb3-0061-4a3c-8800-d7f069278fc7,3
2c497313-1588-4388-8652-eb767d102e65,2
47a8eaea-9bb5-4126-bf8d-9a2a3df6ceec,6
caddf4eb-9d85-45e8-b3d0-4ccf7d30f409,0
decca9f8-97dc-4f62-81b5-c23851469935,1
d1ce97f3-c577-46ac-a44f-ab370691431f,1
387cd0a1-3094-4872-b816-3999901c30a6,8
5f49fbea-9878-4578-af36-5848a7b0c60c,2
ae7a3c8c-ac53-4a09-83d7-915bbb0666d0,0
7f61c527-b0ba-4d5f-9be7-7a829f9da6b3,2
ec8f80bb-33c4-4f22-ad87-39f18ebce19f,0
5e202483-815e-47ac-9486-77b103ad98f1,4
c6b22767-c974-4e4c-a21f-279e0c068719,8
78695806-a227-46b4-a311-478a39fbdc0c,0
e2bbd405-0a67-4ada-bfb1-3e866204863c,4
804a2625-fd4a-4515-9d94-0aa43900fa38,0
0070d0c7-0533-43b4-b256-c1a52ea00cc1,2
09992ef6-3ccb-47b6-9e10-947365641552,3
53088311-694b-47ed-846a-d090b0dbad90,4
cc72f868-877a-436e-8e66-94b283d7b4e8,0
2a562390-bbdf-485c-9a3f-b545e90346fe,6
97b50e55-3915-4468-bf15-41c4d2585e94,1
804aa491-5ff9-44b3-9082-99cac15dc27c,2
676335bf-bea4-4a0c-a6e6-417b56c29818,4
7ce1169b-827a-40cd-b357-b845aad0996c,0
d3daae7c-f772-4dea-b0a6-2d8155996ffd,6
ae8b3f89-009f-4bc0-a441-0d879dbab438,7
ca917e74-21b9-4995-ae38-3d02a7c4e7f8,0
1a5bc418-0a35-4ff0-b466-9207d8f5472f,3
b3a72377-c297-445f-b289-008924018739,3
a1a0b7b9-b9af-4d46-8854-3611985e68bf,1
e168d0bb-2b2a-42b5-8994-ec684d9b77c2,0
eaf2d0b5-4a8a-42ac-b195-10e20e903d73,0
27910b7e-829d-4875-85ed-750e666a2cc7,2
2510083b-5206-4ec4-b35f-25050d09b44c,2
925f1351-bbba-4ceb-a320-10f0f40c1f24,6
f00b46ff-4ed3-4280-b01c-829294e80278,0
714de7d1-c750-42f2-92ea-aa06ef049c6e,1
685ea8d5-6aca-4082-873c-87a0112f0475,4
d761d0e3-db17-42ca-800c-a5c4f23fb77f,0
28964a21-3a74-4684-9bf8-eb536c1ebf0f,0
8b818c63-236d-4bc3-970d-2a2457bdd364,3
023dfbbc-bd59-4862-b351-a41e50f84407,4
8d8de218-3e94-4685-a909-dafeaddd2429,1
75f22218-d805-40ac-82fc-fa31b437bc80,1
a0d065a3-029f-4bf5-b92a-d842581d453d,0
d268f9b0-ff6f-4b1d-8bcd-90ff150ed5ec,2
4e531878-9c70-418e-b11a-890d4bb070fd,1
c656c84e-688d-45e2-bc46-dece25bcca46,7
9080247d-f33b-4024-a852-45f2ca162cfe,0
88ceb414-2d85-4ac9-a344-c08c0d9e2dfd,7
04f9d729-8b24-4a41-aec3-29239cfb2c70,4
551ed217-3e36-4713-bfda-610be900fba3,2
a069f042-94d2-4f95-9a2b-75648a83ac5b,0
71789210-a161-4d87-82a3-be8c146098a8,7
9338cda1-88c5-4897-8f57-475ac7b4ac9d,0
1ac0f38c-591a-4b5a-b8f0-afb7918d19b3,3
b6acbaa0-b90e-4047-b6a9-943a69cf1d78,8
76ba9726-8486-41ba-9067-afbceade83ed,1
1a433913-4b1e-4d3a-ab63-ba6a16617fa0,5
74f88571-8741-467c-81b4-8a0c8738b0d8,4
5ca13c99-ed93-46ab-95ff-f37677ec894a,1
040e7f1b-85b4-4fd0-8244-125c45b0715e,1
3587e93c-0be4-4df4-baa5-6faca57ebb86,2
b3575418-633f-4d8f-8ec8-398ddd725b9c,1
eb806277-6bb9-4bcc-91bd-0905534ecf9c,7
1dd18bd4-1ab4-46dc-9eb9-41269e42dbc4,1
86bc8ca2-cf45-4f70-899d-8f41464d399c,3
dd7e6933-dcc8-46a4-aa7f-3bfa49253058,8
b63c9648-dfb0-4da2-8ab9-ec06556f2cf7,3
64691b37-5ad0-4ff5-a1a3-e2b6aa1be4db,0
430256c7-75c2-4ea3-8dfb-10831a037df0,2
78a67086-dab0-4d86-bf81-1171c0c4af7e,0
115f6c8a-65c0-45e4-bd32-ea2370c6d204,1
b20345f4-b08e-4460-b356-efaab25d0613,4
4db7fb0a-a2e0-43c6-999d-59dfeddff7ba,4
9db009bf-3a41-4395-8c38-f59809b6813d,0
ae80f1fa-2457-4fd9-a8d1-ab15c3bbc949,0
133c25d4-b70d-46a5-8afb-75ad1aa614a5,2
f6e6f339-1699-4876-a881-15bcc604847d,1
fe6cad2a-a443-46a5-bb6c-0406d6f00c92,3
2d30306a-591e-4079-98d2-a856862eb34a,5
5777496b-7a09-4c41-b6a4-7a9e8a59dbad,6
213205e2-c443-4bbc-bdb4-ddce1ad5f714,2
c7dcf59c-6524-4034-a8b4-f237dda88fb7,3
60acaa91-7b76-4c53-b86a-418dbfda5c41,4
3f2e8951-94ba-471c-9d18-8f42b8134bd2,8
beef9a33-26cb-4126-b3dc-a8e14efc776d,4
3104b966-de91-4684-8ee4-f34c3ab11061,1
a4c93e41-6a23-4c54-a285-a9aeb7454991,1
f4ad31cc-98c9-4bd4-b747-26dec8effd93,5
8b795a7b-c4ac-42c8-9452-fbbcdb368946,2
860212ef-5ea8-4c46-a510-0315dec613d9,0
9ac6edcb-b283-47de-8e76-8de095c35b54,3
149af67d-97f0-4a79-87b1-a995dca57333,4
86234620-d1bf-4395-ba50-da1c07148744,1
c2d85635-218d-4118-8a39-620cc5700bc4,7
564e132a-2706-4f5e-b9b7-eb3aa1010c00,2
cb79fcd4-2ab2-4fa0-b21c-a0e643d27a5a,0
fd40a0a0-722e-4121-bf5b-b3b6f80af6f2,5
d5261fb4-3d21-48a8-a940-88c4f49839ab,0
169db30f-9b6f-48ab-8c7a-36c80428dd04,2
7fd90b4a-7fc1-4c7c-9090-b1bfe31aa771,6
7725ddca-74e7-4dd9-bf82-4eed0ca83cb1,4
2c778f4e-2505-4e83-a5f5-2c3e82880f68,3
b43178a4-4053-4d86-9dd5-cce1daa87be7,2
025c283d-b7be-48c0-a776-0652df621164,3
6f64443f-4a7c-4df2-999d-a277fba920a9,0
d1b1be0e-e33e-4cf8-bdb2-37ba980a7a5d,0
2d04dca2-bd74-49fc-98ca-f10d80063fef,0
0c15baf7-1b42-44b7-b71c-d0cdb799ddb2,1
6e264b4a-c18c-45c7-8c3b-9d6231e0c0b8,2
2412210f-2546-4f31-aaf0-953a509e93a0,8
1834989f-8475-49ef-857f-7a38792ec663,5
081a6f38-42d2-40cf-a81a-9cac6773972a,0
ac6b048d-7077-4cc2-8f4b-69b2cf6db3b3,4
9f66ff06-a43e-45b3-83ea-916cdf64dce6,0
dfb149c9-61ba-4262-8cf8-e2250ef59945,6
a1a63b65-c4bb-4ea0-8acf-53b74b881398,4
18c54590-eb5a-4a3c-ad10-9817b11864db,0
27d88a5f-cc2b-4d5d-bb8c-b63ea641e598,7
865c6d62-f463-4b97-9078-9f6fd50b5a43,2
327d87bd-7384-44c0-ab13-f75edc22e22d,0
453662b3-84ba-48d1-9472-56c332417f84,3
73bbd7b0-9a36-410b-84e7-0ceeb3719dc2,3
591f1f8e-2d1d-4fd4-a74b-6e46311022f1,4
371ab081-bc0e-4eb0-a2d5-195983fe3a1c,8
908678a7-958c-4740-b904-18f0a8fff440,0
6739d17b-9e82-44d9-87e8-14cb790a07f2,3
e15548a4-4a24-41e8-ab25-d012327d0e89,0
6e98297d-e656-418a-a1e9-a2ac0afdc8de,3
583b8eca-6e62-4f6c-8037-680178cdd2f1,1
b5e444a9-5de2-4607-8fcf-9559b4d8a05a,0
c64601b3-326c-4a22-87ab-50342d734fda,1
d97c898a-e6cb-4b6f-add9-8a654d961dfa,5
0185642b-75c4-4d15-bd71-70116b9bb711,1
d0fbff3e-b1ac-4172-8347-6bc01f167291,6
38a359b1-e5e1-4752-b55c-3e3f700a146b,6
35643d02-dc8c-4b73-bb5a-decdbfefc825,0
c7e8d3b7-3ee4-45b7-a0ff-1bccec2e5f5d,3
aeb853aa-b13c-42ba-b359-841e75141078,1
880f1d79-58da-4c3a-85fc-39f6a2703f84,0
f24912c8-11a8-4a1b-a22d-46d86bf28cea,5
eec30e04-2dca-462c-b86b-e0d5c448c1a4,7
c5ce8beb-029e-4b39-83e8-f4e56b0d5b86,3
5178e28b-b9fd-4f94-82e7-ce884d815cd4,6
34521106-83ac-457f-b1b1-68fcbb8f043c,2
cbc80dae-8470-4951-ba7d-eae18e185152,5
469f2cbc-626e-4a67-b563-fbc37a71721e,3
759009e4-d0cf-4fcf-b67d-a5757e2f479a,7
892aa29b-10ce-40df-9f86-1a2f3379c58c,6
23c51dba-b43b-4465-bf6a-1b31a9006cca,4
1542e6fc-5090-4760-b346-c14fbca60b94,4
88912e9e-6a3b-4538-8853-1a0b2277c263,4
f69b31bc-f575-40ec-91cb-116d0f8df77d,5
3aead9ea-d4bb-4028-bb4b-7a5da3b9211d,2
9042200e-0940-40b5-aa66-6a232c637928,2
f3e7724f-a0db-4634-8f11-c41f058c77fe,2
6b66eda1-2449-46ac-82ea-b6bfc974a369,3
8e7fde5d-bc38-42d3-8c67-09dc27c9f592,0
c4ea1069-fc8a-4f1d-8523-ba4e1eae60d9,6
6adbbfab-020c-4d7a-a3c0-c18b71d376a3,4
0fd0f577-992c-4e5c-b0b9-45525d9d9ec7,0
8de2fae2-0ac6-4894-85bb-c044b91d5c4a,0
d960d9be-a78a-4e80-8278-132bf10e34a1,4
e98833f2-982d-4b8f-b83f-5849f80284a7,4
de57cd40-e004-420f-b0ee-08f84d6ec98c,7
b8dc2a12-3ad7-45c5-8541-176ba0ad09cc,1
1470b08f-a79e-46e0-9b39-6373bf741d14,0
1403a9f6-b185-4a64-8943-7d004116b856,4
67ae9840-5cfb-4462-9f7b-7aa82d672709,3
9eeb1ef0-c1c1-40a8-aed5-fa8681579e37,2
cb2babfa-c1ed-4bfe-84d7-ee3325aaa6ab,0
46cb06cd-d785-47e9-b9ef-bf38eadaa946,4
2e5f8ea1-ef9a-4975-b1a6-2fac3f0d8b23,5
98660e99-4a50-48d4-9c28-e86efd6860a4,4
a9693124-c328-427f-af76-4f207aee8c84,4
0d3664fa-c519-46c6-903d-cb69321b34af,7
05ca212e-b5cc-433a-84da-69b5eb2bf379,3
7131c215-f470-42d6-8798-a3dea6e1bedd,4
9fb233f1-9462-42fa-bb0c-ec8e26d8be71,6
efef6677-1173-4614-994d-f88283ecde54,4
1e1429a5-caa8-4471-8e00-6d273fefaea3,7
621a375c-2f1d-4e8e-a50d-da853e239783,7
477d1f3e-474d-4865-b8e8-1b9da2d17576,3
a0a7f2c2-a01c-443c-8c78-fd8a45e31ea1,4
d5bfdf12-9e34-4875-b822-7cc96f24f0d2,3
f458d185-0851-470f-9cd3-f492dec36b7d,4
278704a0-e0c5-489c-8e83-2fb5d294e3ee,1
4c677607-e989-4e03-9fa5-7046b3f399ea,1
f56d6649-6c21-49b3-b97d-dd3c41185dcb,0
dc65e332-c9cf-4bda-b230-6aa82cce0cb0,4
73bc6a6e-730f-46ed-8036-332ffc3dea1c,0
0d6cb515-94c4-4a65-8916-00cb434e3bf2,0
6192406b-ad5c-4b08-b130-fb86fc812f43,2
2b1cacf7-bc85-4b4b-b927-b190e9b0979d,3
c49bad6e-ee99-4719-9daf-8143b2d3f1d2,8
f618a2b5-edba-4591-9f34-8b04b4f424c1,1
df6b17b9-c772-419a-9610-fd2173aefd8a,0
3e5a8a66-7e4f-452c-afe0-300e2e9e0e53,3
b30e5024-389a-466d-9d8e-596336cbf917,8
fe96567a-79ea-455a-8036-7c821e9d0a99,0
1860922e-8bf0-456a-a606-21b59656ef8f,3
7e30b3dd-4321-446a-81bf-0afe5f22a965,5
69822d43-e49a-4e07-a21a-5c8c2143adf9,5
92f9529a-9ccf-4a99-b9c0-e229584456fd,4
d7ddbf06-a42f-41fb-a4dc-88023e943806,1
a262284f-ac9d-4f4b-95ad-54131d4fbedc,8
63cbfb2e-af25-479c-a706-6451db728445,6
5cb0a4fe-be0f-48b0-ac8f-bf3068080636,1
00d4d7b6-2418-4719-b90d-7c56b39ca949,4
507c3c46-e829-4f0c-bf0c-0a807be17873,4
81e0fa9a-dde7-478a-a888-239ae943cb90,2
25ba4051-214b-499f-bb66-2a42c269d942,3
15ed572c-82c5-4a76-8612-cafdca8e13c2,0
f439584e-9f4d-4550-a596-6f5e70c42f4f,3
8b86e4da-6e6b-488f-a9f0-2e010f519eb5,5
df7a08b0-9d4b-4e75-bb86-f50bd423dfe2,0
3295ece7-a0af-452b-899c-d648eca23905,3
489afda8-4310-4653-b292-62d6fe4a135d,6
f6a9bdf7-06c8-437a-a7f1-ca4c6ec41669,6
a9457769-1f25-453b-8018-0e4bd3adcd9a,4
02b184e8-ef35-4a0e-9490-29e1771f2d8e,1
c5d581a8-a625-4790-bcfc-da4c10bb48af,7
0717558a-1f8d-45f7-b22b-b30a1096d294,4
b12095ba-6837-4e9c-ab79-ffe4399412c9,1
0983320e-6798-4003-ae71-864553617dcd,4
5aa52d18-2af3-450e-b9dd-70038b4a2c50,4
6ac5dca2-8b93-4304-b537-5422f4e2f865,0
c628ca23-e293-4fa6-869a-13a130e0fe36,0
a41baa67-845c-4f23-ae77-dfe23a9918d6,3
a3ba8872-1621-4766-96a3-642c97372698,5
cac69211-bf2c-4ce8-8ae2-245b1e5cba01,3
71cab9e2-0a35-4965-a3df-3944a7dc7391,0
2e38f91c-d932-4b2b-93f8-9159a635c641,0
2f15bc40-8790-47c3-914d-4fb584646c10,1
13b298fb-2ad3-47a2-b6fa-bf3f57387b36,4
5d114156-6c67-40d9-b0d5-813af88477e3,1
72df0d42-2c09-4509-bd1e-e75acc50069b,5
30667150-1c3f-4c68-9059-7b3c3dbb18be,0
9dc0eb23-f321-496b-98fe-2c044599dab9,1
b06f8b7f-942e-41e4-8ba6-81304880d2cd,2
8168ed29-d243-40b7-ae91-ee0ed6459ff8,4
e7c2581f-5600-4db9-8be2-fd1ff06aaf6b,2
2ebed5d1-73a5-4324-b47b-7c7968d683fd,7
82470b9f-1320-4b3c-a395-affb52096c07,2
b5e18d7a-a58f-497d-9934-9b5a92996660,3
646343d4-d204-4360-a295-e0ae46ffd5a4,3
f4610d0b-b53e-40b2-b0ff-f9f4208024a5,2
18d50a9a-e9ff-4383-889f-5996b43c747c,2
7904f94d-8fb9-426c-a200-903bcfbd3e1b,3
eb053a8e-37ee-49cd-a4ba-e97d7f48f242,1
e91e137e-252a-44ce-8801-78220d474525,7
3936a1d7-07ab-479e-b1fc-b56f73743900,0
64dee7d9-9a7c-4137-8d87-f5186953ef0c,3
dcecd5c3-4271-4803-aca8-d8f0c6f9cbe0,7
afa6f7fa-9e7d-4456-9fe7-2f0ea161d7ce,2
b4c29451-2251-4fef-b064-822d1350a916,0
6ce8f99d-683e-46ea-9323-72a2ca392de0,8
62ce9aab-80cc-49c8-a2b6-ffda255399b5,0
b13bb436-69bf-4d16-8390-803334da2a97,2
22518bf2-6e43-4da1-8c3d-239a0d22fe02,1
e08a141d-fe76-4c45-9530-f799c4eb1664,0
4cee5b30-ddd2-48f3-816b-675345c40d35,1
e7a65181-6e8e-4d0f-8844-2f08b427bf2b,1
3c31bf93-4429-48ab-8de2-5449589c5b84,4
e9616969-34b1-451f-916b-2fe359971889,5
e4eb3e1e-df64-4cd0-84c5-c7d049318d54,2
50925f33-219b-405a-8013-1b00b2e05d27,7
19f0e066-343f-4262-885b-c018e2d8a7de,0
dde3bdb0-f50e-475f-a8bc-dabfca5a7fc9,4
488fa92c-1660-4296-ad5d-80b86c424ba0,5
5f1812c4-d34c-4746-a79d-9c658659cad4,8
94758ff3-7755-4ce2-8fd6-d4516e12f927,0
7c33facd-805d-4fab-bceb-8572bf2a0a84,6
d93035a4-a26c-42ee-8ce9-bc99cb3ebc6b,3
dd4b566c-b69c-4919-b8b7-a3b36d0320c0,4
0fbe0672-919a-466a-af88-55116b9ea697,3
4bd4a130-a905-4eae-a9c9-14ed5d5ca3a0,2
b791fcd9-c320-4c2c-982d-2d174a57625c,2
9cf9ec2e-2c89-443c-8c37-cac0c8693f6e,0
762be2d4-07a3-4d83-a654-d4f5bb1f93ef,7
c2d3fc46-76a6-454e-994c-775c856d7119,6
47ffb36d-81aa-4cb5-ba6a-14399ecb345c,6
2b0928a1-ac3f-4bc7-afec-64d8a4ae4b95,2
2b7b4339-b2cb-4119-ad08-13451184f201,1
f598d0a2-d52c-4626-be18-dc8f17d94fd3,1
4704c92c-61b6-4967-b7b7-fc829bc4d37e,8
50735b0d-3353-4258-a38e-210168a9beae,6
5737f3cc-e090-4d0b-bd27-19140058f4c6,3
4aeb2a41-76eb-4f09-bcc9-39d4b59505f5,1
81be33b8-4cf2-49d7-bf2a-71a636e8f8c6,0
d383f477-c9b9-4ab9-9f86-3b8506b2604e,7
1bf8c56e-585c-47f0-bbca-d40ba12cefb2,4
37dc3396-c568-43fb-9391-2d938ae0b174,5
8f8e852d-c1ed-4f00-9123-8dd96a7b5379,1
4b581fed-0749-4268-864a-abe09e3c199a,2
21b9550a-246d-4293-9e9b-74acffce633b,3
9eef0ac5-cea6-43ac-ba22-470dc3b3520b,1
6b6e1606-49bb-45cb-9c74-6794f3360f21,4
1440ba6b-b813-42ac-877c-b556a4f9e32a,1
f965795f-bd53-4d2c-a30f-eb1224d3854c,1
f7ab625a-35c4-4272-93a6-606b45b3ca28,3
a82ed66f-c89a-4266-b568-73b3c2b89393,3
aa0d913a-174a-4086-9149-27fc5ee1d6e7,4
d0e54639-6070-473a-a48d-578abd81c02f,8
0994a1cc-eb91-452a-bb7e-0b483a3f800f,2
fbe3053b-9df1-40bf-9ed6-d0fbe384dd5f,5
e7b2961d-972e-42b3-88bd-0f3028bb528c,0
ac8df705-d34f-489f-aac3-6ca71103269c,4
1162811d-ee6b-4661-ad6e-91b7efac1741,3
52cddb0f-b0b6-483b-b438-defb842d95f6,0
3571a236-eb1a-4ce7-b8b8-29eb8985ba83,4
2fbcfb64-e341-49b1-b9a1-9eca0d70c61c,3
b1d5e97e-b7ce-4abd-9eb5-036e94a8f611,0
0e12dfd2-1e72-4d04-a234-956485c64fd4,2
55031838-e863-4b76-b12b-ac8ddfff331f,0
2da10582-f3c2-4e30-8c16-91ec159ba5a1,7
aa79688f-b9ad-4351-804a-eef388e4ae02,3
0a808ef9-a0f1-43d7-9587-dadf886f6570,1
9fd707e2-7552-4b03-8c2e-644c4255a948,1
390de4d0-87bb-4482-a9f4-025fd41ba9fd,0
b6803ec1-aaba-4262-83e8-e31dc0e2b21f,5
561ca21d-8256-4b36-b38d-c363be5207d7,0
75d9315a-67d5-435b-94a3-a9dc7a4bc202,5
97d60413-7fa5-46bd-bbff-c161b9c1e98f,3
7f8336ce-a4f5-47b0-a942-0887f7f3655d,1
286c10ea-1b58-4b96-9196-2c653a16b877,4
c2c515c7-e282-4c3e-a65b-8ab05fdc63ac,6
6cd047bb-9206-4e67-9e24-75c874e99a35,3
b19abc60-c859-44ba-8c5c-2a875a205587,6
10933696-c0a3-4a90-bf0d-fc7bcac84687,7
583aafe8-748c-4abf-b514-ac9517a991af,0
2b57d206-f1b0-44bb-92e9-f1aa512efa04,1
64a069e3-f0bd-4339-8b3a-6dcb156b0f81,4
d908ca21-3a34-4768-8664-c721cf2fbb25,7
86b0498f-83a3-403d-9b81-f605c318e86e,7
9562a9cc-7b5b-4cf5-b44a-c74a1ff63a85,2
1034664d-b175-4029-87e5-642922e4f87d,2
9494c2eb-09ff-4a4d-895c-a66bd6466619,5
4e56650a-ac43-46da-8c1d-38da8ee4da3e,3
8874b389-c4a8-431a-955c-51d63915642b,1
d10e8f66-c04a-4df7-b593-bda35966e676,0
4fb80d57-f72d-4ee3-aa96-580abc1cd674,0
c35fe06b-d612-470e-aae4-2f8338372486,4
afd2b1b5-3440-4eee-94a7-de49ddc7e9da,0
15e76118-9ada-4c93-b452-51c9754b7189,0
5ebc39af-5e72-4288-a38a-7e5909b45b8b,3
01dcedbd-41f2-4c03-8d30-73f01d9c6cc6,0
f609d40a-7ad6-429d-a96b-f1352afc17e6,0
d68b2e48-b3da-499c-a5db-c6f7875c7c53,6
e9af6e9a-8b92-48e8-b9fe-237464dbf013,0
64cbfea2-36ad-4acf-bbfe-f7f5905fa3dc,2
1275ea02-503d-4d48-8fe9-60a295dd03c0,0
32c4f176-ae32-4d55-bf63-6bcd04f83231,0
293322bf-1587-4ab4-abee-ddb622c6e5d5,0
a66405d7-a067-470f-83b0-67621709b076,7
d4408ee9-99b4-42b2-a071-c2fbde511013,4
eb488bde-25d1-45b9-b7cf-3ddc4c7f4dea,6
b11396d8-3cc8-43a5-8740-d73debb27ef3,0
190cda72-da7f-4453-ba4c-12074b7ab840,8
cf2cdd38-1f9a-41b2-9e9a-cd3aba4edeae,0
597d1275-5044-4746-b078-4a1aeb4b1eb2,0
0c6a6458-8712-40f6-9106-c141b2651383,5
afd08ec8-c288-48dd-97da-740b9fb71c63,1
b00fc819-90e1-4167-9b2e-43b449882760,1
c284b7f0-6871-4809-b3bb-25b19083edd9,0
f3af94d8-6e63-4934-9f91-7cd3e47a84ab,2
ef1f9c53-e53d-4e97-94ba-c0adc46b08bd,1
326dd575-31b2-4c12-967e-46d0d1dade81,0
9f1f602e-42cd-45ce-90c8-86ff85718a8b,2
0eedc92f-282f-4364-a359-9c80c5fe0a10,0
393e30a7-045e-4877-afd3-90bea9d2a11b,1
0572cee2-893a-442a-8615-5fcc91dc10b7,8
2e502a4b-311f-417f-ad57-47773271ef59,1
002d21ed-320a-4931-b6a2-8dc8b43f115c,1
53a2cda4-3658-42a3-9e7a-b2687fe7445f,2
8fcafd40-8d03-4827-966a-2571b64466f6,6
a81b6e99-8e02-4aee-8bdf-0a93377fdc46,1
d59207e7-3e25-4f22-897d-26dfa1b9ae6e,8
5bf85921-d053-45e6-b17f-f60c8046cbb5,2
7dc2cd37-6c4f-41c4-b061-498bac840ed0,2
1852107c-234e-464b-9df1-a94e4b1248b6,0
62d21d97-c041-4e7e-b5ab-827ff5b9db64,5
205cd2fa-0f66-4263-92e0-4683cbb12a33,1
7c7b671b-26a2-42c5-9ae8-1d73e248b9af,0
ca8e3d19-7df6-42d8-b842-4bee84b09e7a,5
0b43147a-5f82-4ddd-8499-e19d16cd8880,3
7e825e21-a05c-4c5f-8e83-fa372a4b494a,3
f4c7ec6d-ff05-4f33-82ba-e3d8675e353e,0
2658d763-e139-44a4-a915-4ffda1cd8fe2,2
c3d58322-dbdb-4766-8035-3d925397f1bd,7
6d4e0808-8936-4306-8143-fea48f0554db,0
49ef8664-a65a-4898-a44f-262bbd4949c8,1
923fb57d-a5ca-4ac8-beef-d5d55ab44282,5
5f04c68f-469e-4a7c-8625-96e603e18f6e,4
9ccea9ea-274b-43c2-8c0a-0c2c745b4a31,0
a772eb45-66d0-437e-9446-eff9b78054db,7
ee776588-745b-43ce-a0e3-d15c9b68815b,8
f2f95682-ad25-4f65-9d0b-4be55dd0918e,7
7bbb1f57-2a94-4672-9523-a7c112dfc5bd,1
91a18f95-77bc-4329-ba99-030d44ec7bd3,0
31327c4e-a2d2-4080-b689-92f59131cfc9,4
31a26b78-4420-4a70-bd88-16ba1c51fb56,0
008221a9-3a58-416d-9717-e9d6d8111e7a,2
3d8b7dd0-b1b6-48cb-9fcc-abf1cb8e733a,8
ca488ded-b2fe-4fc1-a7a5-a0f7ccb42fbc,2
e7e34d90-be42-458e-8288-f32841fed50e,5
b66705b7-7cb4-43fd-869a-f4c28ecb8e8b,8
8fd3dcd8-3bc8-4777-9cd9-021899bb2483,8
784cbcce-9163-462f-a1e2-74881b6841bc,1
94edf49e-1bb9-412c-b972-bb85218ba9a1,1
d9dca570-9efa-4417-82ef-b9e83236d080,7
82b592d9-39b6-4224-842a-c5d90c01a069,3
7e49a3eb-25c1-429a-826b-98043fe6ce87,3
5c3507ec-4f3a-4f4c-99cd-87ced10d5ad0,8
86c8f795-7568-4d03-989e-fe54143453e2,1
6645391b-54d1-465d-8454-ebeda3c65abb,5
a4a9f09d-5126-4b83-930c-f8eeb055d496,0
ae324d82-89d3-4cee-ac42-9f271b0765ec,6
8bab8834-381d-411f-a9eb-55c759c47247,8
eca13d82-4b6e-45c8-8a16-f3c2e113810c,0
2305ba6a-8246-4061-b3b5-6ea7a432c3d8,8
b7a6c53a-99f3-400d-b707-02c300ef67bb,0
ae9efde6-81cd-4fe1-a13a-ae0b0b7a97ce,1
4011e1e9-b6f1-4170-a654-c3d7734451fe,5
64c6dc64-da55-4eb1-b090-3496fb5485c4,1
25bcfd47-c087-4899-8eb9-1590d24bf255,2
60f07bdc-2e31-4998-94f5-80593ec1890e,2
a710fd24-4e34-4f25-88a4-024369869399,4
2a5c5634-6159-4692-8d02-85046d919851,5
a196f711-b516-4089-86d9-0c08b0b9433c,7
1ea92f02-6e82-4aed-8189-65134396ae14,0
ceb36cd8-ea70-4d7e-a3dd-b5ccdbb6ae56,4
696c9b51-a65f-4db8-b0d9-62c290013305,0
30ba342f-e5c0-4799-baea-036226dbe86d,3
51e78c6c-85cc-4ca9-a76a-d254b659813a,0
58bd7642-606e-48a4-9a03-da0b1dfd46d9,3
763a9951-511d-47ce-b853-f0bb4a70f397,0
8a8eeb33-7b91-465e-83ce-f8d2dad1fd6e,1
991a8ce1-43a6-478d-86bc-0b8469aa5df8,5
bc285180-eaf0-4c1d-8ff7-4d021e19491e,1
3bf5eeb3-4131-44d8-baec-61fe5ff0169d,6
fc18fb06-dc47-47cd-ab4c-97eb7fac1cb3,1
17be45f5-21cf-401f-a831-d411ebcc9510,0
0ded818b-36f6-4f98-9916-0fec74a82188,1
795337c6-7d1b-4b8e-b153-9d525148bc3c,1
1d892b24-7d64-45e2-a71c-87c105dd08e2,1
a5ce4dea-7684-4167-98d6-e51fb5d04249,0
77252f2a-33ad-45b1-a9fc-b81f29aaf2ce,4
56b28cf6-8c2d-4a49-81fd-db947ac198ec,5
2aea6866-1b68-43b9-9444-b7b9ea329ad0,1
3976f9e9-8a9a-4ee2-945e-d9e1f18eb479,4
ab0f4b5c-1847-4d57-9dda-565a05122635,1
c5779013-2405-4958-9e91-45e45dd80635,0
415c2f06-c1d1-445a-9311-0e8231e6162c,1
a3609052-2c96-4e6b-b187-7f1128eeef20,0
7931989c-7d06-429c-a8c8-efc92ca4a5ea,0
022b0d63-a99c-458c-bac8-e348c9759b9f,3
7300725c-b709-471d-9d08-9512fe6d5eb5,0
4a31829a-5dcf-4c57-8944-3bb43a28b051,8
ad66019b-23fa-4742-a847-7b0b49f90d92,6
0f4cfb0f-6671-4b21-bfb2-6aeeeeead1e9,6
9e455828-eb49-4d4d-88d9-0589756a9209,4
1a1c9133-cb8b-414b-a21c-e05d6bdb5aa1,3
2621d979-80a3-4a5d-bd86-300e7d9756f7,3
cd42e206-d91c-4652-a336-70ea21d19622,5
937755e4-9581-4c74-960e-5553e95f5cdf,3
d4ddd342-2a2e-4449-b4e5-58893cdafcf4,1
5c928d90-824d-4f5f-87ea-b3db7af293c1,5
eb80c4a1-765b-43f9-a502-8af3107355c5,2
b69f592a-5164-4fd5-ba32-0804a634d04a,1
dab83285-2589-4792-b7ed-48a4d67e7cfd,5
4a6ad1ba-e482-4233-8db5-fe8833bc6b05,0
efa508a3-80ce-4c65-a21c-b15557e50243,6
7c360ed3-9ac0-4d6f-ad13-18391ff1c2ab,0
